lastfm_url,track,artist,seeds,number_of_emotion_tags,valence_tags,arousal_tags,dominance_tags,mbid,spotify_id,genre
https://www.last.fm/music/the%2bearly%2byears/_/all%2bones%2band%2bzeros,All Ones and Zeros,The Early Years,['gloomy'],1,3.15,3.32,3.15,4278b81a-47d4-4376-b5d6-aa9e5163863c,5D7oUwC82sCzi7rbBF569Q,alternative
https://www.last.fm/music/human%2bbell/_/splendor%2band%2bconcealment,Splendor And Concealment,Human Bell,['gloomy'],3,3.57,3.47,3.776666666666667,5592a074-50cf-4c46-bd62-eee4741724ca,6P1bPILJvyobjPinbuWPwU,post-rock
https://www.last.fm/music/the%2bdeadfly%2bensemble/_/polymelia%2band%2bthe%2bsatyr,Polymelia and the Satyr,The Deadfly Ensemble,"['gloomy', 'theatrical']",12,5.229666666666667,4.45587037037037,5.02437037037037,c8b277ee-5521-42a0-8fbc-62dee8c557d8,1yLX41p0Ic3OLemnkLoX1y,experimental
https://www.last.fm/music/nahvalr/_/black%2belk%2bspeaks%252c%2bchokes%252c%2band%2bdies,"Black Elk Speaks, Chokes, And Dies",Nahvalr,"['gloomy', 'bleak']",4,5.0025,4.0725,4.3175,87717a4a-0ce2-49d5-9df2-dcf2b89d8015,782WzIraGtQcf5A9p2Zn2s,noise
https://www.last.fm/music/siouxsie%2band%2bthe%2bbanshees/_/sunless,Sunless,Siouxsie and the Banshees,['gloomy'],2,5.435,4.685,4.99,3ae5578f-5a9d-4a74-901a-0a6e9f08e2d2,4axe95EZoFBNB9AtwTT5MO,new wave
https://www.last.fm/music/cephalgy/_/dunkelseele,Dunkelseele,Cephalgy,['gloomy'],1,3.15,3.32,3.15,55b42ea5-3a91-4746-97b7-a8ea82b223b5,4ZQYLVti5pv1se5ZzOVRdj,dark electro
https://www.last.fm/music/acylum/_/flatliners,Flatliners,Acylum,"['gloomy', 'bleak']",2,3.555,3.25,3.5,7341adb8-dbdb-4e0c-8b21-6edc76075f3c,2hbsIDmfGQGe42sEBXNyPn,dark electro
https://www.last.fm/music/secret%2bsauna%2bsirens/_/aiti%2band%2bthe%2bearthworms,AITI AND THE EARTHWORMS,Secret Sauna Sirens,['gloomy'],2,1.575,1.66,1.575,,7eU6OYpuSDytJN38fmMt0l,avant-garde
https://www.last.fm/music/amber%2basylum/_/fear%2band%2bdoubt%2b%2528in%2bthe%2bfrozen%2bdawn%2529,Fear And Doubt (In The Frozen Dawn),Amber Asylum,['gloomy'],1,3.15,3.32,3.15,5014ae54-597b-42c8-900b-c7937ba1f1f2,2mOzPH8Z8TQIArjzPp8oLK,classical
https://www.last.fm/music/nebulo/_/novil,novil,Nebulo,"['gloomy', 'cold', 'detached']",5,2.69,3.084,3.306,fd1c57ed-93f2-4dd1-962c-9fb4eb30ac49,2Oqw7OmpjXJ85mFpg431e9,noise
https://www.last.fm/music/siouxsie%2band%2bthe%2bbanshees/_/halloween,Halloween,Siouxsie and the Banshees,['halloween'],7,0.7515151515151516,0.8356565656565657,0.704949494949495,a85e4add-7910-4873-bbfe-2c29515ffdd4,3lM9UdOYvDIs5PSY8aBEl2,post-punk
https://www.last.fm/music/siouxsie%2band%2bthe%2bbanshees/_/candyman,Candyman,Siouxsie and the Banshees,['halloween'],4,3.6666666666666665,3.57,3.2066666666666666,6fc16b2b-a4f3-42ed-8eef-fe7d1902f5c4,2DNDL86nEvF4HKw6F0U9J1,post-punk
https://www.last.fm/music/siouxsie%2band%2bthe%2bbanshees/_/we%2bhunger,We Hunger,Siouxsie and the Banshees,['halloween'],2,1.5422727272727272,3.737045454545455,2.372727272727273,27e8be6e-0958-4430-8acb-07c6cd1631d1,06Mv6xIi8zoj67Vm7wLiED,post-punk
https://www.last.fm/music/siouxsie%2band%2bthe%2bbanshees/_/blow%2bthe%2bhouse%2bdown,Blow The House Down,Siouxsie and the Banshees,['halloween'],3,3.6,2.7266666666666666,3.24,033fffc8-0983-4fe7-b683-1d6b32c6324c,0TTP2dxfTnEcThfWs3C3g2,post-punk
https://www.last.fm/music/exuma/_/dambala,Dambala,Exuma,['halloween'],2,3.86,3.025,3.415,685c41a2-ccf0-4d4e-8738-c796fab16860,1iJRCfV3qbbCrxzpAcqMvY,folk
https://www.last.fm/music/nekromantix/_/ghoulina,Ghoulina,Nekromantix,['halloween'],3,1.556,2.426,1.5940000000000003,79f87636-a895-4bc0-8c77-8eb7517dab6f,1Bp6Zt2Zj9CknCnEC4efxG,psychobilly
https://www.last.fm/music/siouxsie%2band%2bthe%2bbanshees/_/the%2blord%2527s%2bprayer,The Lord's Prayer,Siouxsie and the Banshees,['halloween'],2,2.54,2.045,2.305,,0K2EAJsBFhr8RhxjEVotgF,goth
https://www.last.fm/music/stoa/_/sakrileg,Sakrileg,sToa,['halloween'],11,4.276666666666666,4.411111111111111,4.016666666666667,b40a1541-5252-4680-b227-729ad4874c04,2oDZugzXgazi0KdCdcVSw1,german
https://www.last.fm/music/the%2bseeds/_/pictures%2band%2bdesigns,Pictures And Designs,The Seeds,['halloween'],2,4.0,2.68,2.96,343314f8-ba6a-40ad-919c-1ef2e5718015,0zlIy1dj1yLuzm7YnW0CLF,psychedelic rock
https://www.last.fm/music/googoosh/_/talagh,Talagh,Googoosh,['halloween'],3,3.9133333333333336,3.163333333333333,3.293333333333333,3b0411cc-2664-404b-a1a5-5f4022f6797a,0Khekj2ZgnHQaL6Q3K825M,pop
https://www.last.fm/music/stevie%2bray%2bvaughan%2band%2bdouble%2btrouble/_/willie%2bthe%2bwimp,Willie The Wimp,Stevie Ray Vaughan and Double Trouble,['halloween'],3,2.914285714285714,2.4642857142857144,4.1085714285714285,28344639-96d8-4460-be30-59f89b195625,1nwXca4jNGWDpowRQnEiEv,blues
https://www.last.fm/music/chris%2bvrenna/_/fire%2band%2bbrimstone,Fire And Brimstone,Chris Vrenna,"['halloween', 'scary']",2,1.0,1.7833333333333334,1.2333333333333334,ac57d574-f12f-4bc0-b605-ec3b3258af87,0jJj9ZOiWTfLzYdzEyOKpd,soundtrack
https://www.last.fm/music/macabre/_/jeffrey%2bdahmer%2band%2bthe%2bchocolate%2bfactory,Jeffrey Dahmer And The Chocolate Factory,Macabre,['macabre'],3,2.6566666666666667,2.6633333333333336,2.893333333333333,68bf2689-8f8d-462e-84cc-a6432e8e94b1,5LhdBaQm0w3DnYZGVznbGm,comedy
https://www.last.fm/music/rudimentary%2bpeni/_/architectonic%2band%2bdominant,Architectonic and Dominant,Rudimentary Peni,['paranoid'],1,2.9,5.09,3.81,06819628-6a53-4ff0-87e9-8009661c2644,3qRaWZ0RcQrefPPWkNqg4e,crust punk
https://www.last.fm/music/diegressivesoul/_/death%2band%2bcircumstance,Death and Circumstance,DieGressiveSoul,['paranoid'],2,3.025,4.205,3.48,,5pGMZ864Uh3PL9eHiYEMJ2,coldwave
https://www.last.fm/music/hrvatski/_/anaesthetise%2bthineself,Anaesthetise Thineself,Hrvatski,['scary'],1,3.0,5.35,3.7,b77ef7ef-afed-4ae3-9b00-dfe1c620b5e9,67XfpamFEjbzjdvfCD4cil,ambient
https://www.last.fm/music/eiv%25c3%25b8r%2bp%25c3%25a1lsd%25c3%25b3ttir/_/brostnar%2bborgir,Brostnar Borgir,Eivør Pálsdóttir,['scary'],1,3.0,5.35,3.7,7223f1e0-3850-4e19-a757-53a5cc6a9f23,1mhAWfhDmzsgrKGgHrh1v8,folk
https://www.last.fm/music/the%2bresidents/_/olive%2band%2bgray,Olive and Gray,The Residents,['scary'],1,3.0,5.35,3.7,80c52ea2-7ca4-4d4e-bd05-eb04d329ec38,7vC3OitnlnkKRgDAcqbb22,experimental
https://www.last.fm/music/shxcxchcxsh/_/lldtmps,LLDTMPS,SHXCXCHCXSH,['scary'],2,4.04,4.72,4.155,4b52e9d2-093f-42d9-a507-dca337c07327,7ty9LzJePKaSwAkROuhFGZ,techno
